WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/agentpp_config_mib.cpp', lineno='79', severity='warning', message='conversion to ‘unsigned int’ from ‘int’ may change the sign of the result [-Wsign-conversion]', column='23')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='463', severity='warning', message='useless cast to type ‘struct Snmp_pp::counter64*’ [-Wuseless-cast]', column='57')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='746', severity='warning', message='use of old-style cast to ‘char*’ [-Wold-style-cast]', column='71')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='747', severity='warning', message='use of old-style cast to ‘struct sockaddr*’ [-Wold-style-cast]', column='43')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='746', severity='warning', message='conversion from ‘ssize_t’ {aka ‘long int’} to ‘int’ may change value [-Wconversion]', column='46')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='761', severity='warning', message='use of old-style cast to ‘struct sockaddr_in&’ [-Wold-style-cast]', column='51')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='762', severity='warning', message='use of old-style cast to ‘struct sockaddr_in&’ [-Wold-style-cast]', column='56')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='773', severity='warning', message='use of old-style cast to ‘uint32_t’ {aka ‘unsigned int’} [-Wold-style-cast]', column='65')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='834', severity='warning', message='use of old-style cast to ‘char*’ [-Wold-style-cast]', column='76')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='835', severity='warning', message='use of old-style cast to ‘struct sockaddr*’ [-Wold-style-cast]', column='60')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='834', severity='warning', message='conversion from ‘ssize_t’ {aka ‘long int’} to ‘int’ may change value [-Wconversion]', column='46')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='854', severity='warning', message='use of old-style cast to ‘struct sockaddr_in6&’ [-Wold-style-cast]', column='50')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='856', severity='warning', message='use of old-style cast to ‘struct sockaddr_in6&’ [-Wold-style-cast]', column='53')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='862', severity='warning', message='use of old-style cast to ‘uint32_t’ {aka ‘unsigned int’} [-Wold-style-cast]', column='65')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='1231', severity='warning', message='use of old-style cast to ‘size_t’ {aka ‘long unsigned int’} [-Wold-style-cast]', column='71')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_pp_ext.cpp', lineno='1236', severity='warning', message='use of old-style cast to ‘size_t’ {aka ‘long unsigned int’} [-Wold-style-cast]', column='84')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_request.cpp', lineno='125', severity='warning', message='conversion to ‘uint32_t’ {aka ‘unsigned int’} from ‘int’ may change the sign of the result [-Wsign-conversion]', column='24')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_request.cpp', lineno='314', severity='warning', message='use of old-style cast to ‘void*’ [-Wold-style-cast]', column='58')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/mib_entry.cpp', lineno='170', severity='warning', message='conversion from ‘long int’ to ‘int’ may change value [-Wconversion]', column='33')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/mib_entry.cpp', lineno='174', severity='warning', message='conversion from ‘size_t’ {aka ‘long unsigned int’} to ‘int’ may change value [-Wconversion]', column='22')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/mib_entry.cpp', lineno='200', severity='warning', message='conversion to ‘size_t’ {aka ‘long unsigned int’} from ‘int’ may change the sign of the result [-Wsign-conversion]', column='35')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/mib_policy.cpp', lineno='67', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='33')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/mib_policy.cpp', lineno='72', severity='warning', message='use of old-style cast to ‘int’ [-Wold-style-cast]', column='26')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='141', severity='warning', message='use of old-style cast to ‘uint32_t’ {aka ‘unsigned int’} [-Wold-style-cast]', column='55')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='213', severity='warning', message='use of old-style cast to ‘uint32_t’ {aka ‘unsigned int’} [-Wold-style-cast]', column='97')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='384', severity='warning', message='use of old-style cast to ‘uint32_t’ {aka ‘unsigned int’} [-Wold-style-cast]', column='98')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='461', severity='warning', message='use of old-style cast to ‘int32_t’ {aka ‘int’} [-Wold-style-cast]', column='99')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='548', severity='warning', message='use of old-style cast to ‘int32_t’ {aka ‘int’} [-Wold-style-cast]', column='99')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='629', severity='warning', message='use of old-style cast to ‘int32_t’ {aka ‘int’} [-Wold-style-cast]', column='99')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='671', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='54')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='708', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='54')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='758', severity='warning', message='use of old-style cast to ‘uint32_t’ {aka ‘unsigned int’} [-Wold-style-cast]', column='57')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='814', severity='warning', message='use of old-style cast to ‘uint32_t’ {aka ‘unsigned int’} [-Wold-style-cast]', column='57')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='931', severity='warning', message='declaration of ‘configLogEntry’ shadows a member of ‘Agentpp::nlmStatsLogEntry’ [-Wshadow]', column='55')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1029', severity='warning', message='declaration of ‘configGlobalAgeOut’ shadows a member of ‘Agentpp::nlmLogEntry’ [-Wshadow]', column='28')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1028', severity='warning', message='declaration of ‘configGlobalEntryLimit’ shadows a member of ‘Agentpp::nlmLogEntry’ [-Wshadow]', column='71')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1028', severity='warning', message='declaration of ‘logVariableEntry’ shadows a member of ‘Agentpp::nlmLogEntry’ [-Wshadow]', column='26')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1027', severity='warning', message='declaration of ‘statsLogEntry’ shadows a member of ‘Agentpp::nlmLogEntry’ [-Wshadow]', column='90')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1027', severity='warning', message='declaration of ‘configLogEntry’ shadows a member of ‘Agentpp::nlmLogEntry’ [-Wshadow]', column='56')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1226', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='83')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1226', severity='warning', message='useless cast to type ‘unsigned char’ [-Wuseless-cast]', column='64')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1227', severity='warning', message='conversion from ‘int’ to ‘unsigned char’ may change value [-Wconversion]', column='44')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1228', severity='warning', message='conversion from ‘int’ to ‘unsigned char’ may change value [-Wconversion]', column='44')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1279', severity='warning', message='conversion to ‘unsigned int’ from ‘int’ may change the sign of the result [-Wsign-conversion]', column='80')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1307', severity='warning', message='conversion to ‘unsigned int’ from ‘int’ may change the sign of the result [-Wsign-conversion]', column='86')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1597', severity='warning', message='use of old-style cast to ‘uint32_t’ {aka ‘unsigned int’} [-Wold-style-cast]', column='27')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1597', severity='warning', message='useless cast to type ‘uint32_t’ {aka ‘unsigned int’} [-Wuseless-cast]', column='17')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_log_mib.cpp', lineno='1675', severity='warning', message='declaration of ‘mib’ shadows a member of ‘Agentpp::notification_log_mib’ [-Wshadow]', column='49')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='146', severity='warning', message='conversion to ‘int’ from ‘uint32_t’ {aka ‘unsigned int’} may change the sign of the result [-Wsign-conversion]', column='39')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='147', severity='warning', message='conversion to ‘std::size_t’ {aka ‘long unsigned int’} from ‘sizetype’ may change the sign of the result [-Wsign-conversion]', column='45')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='148', severity='warning', message='use of old-style cast to ‘char*’ [-Wold-style-cast]', column='44')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='148', severity='warning', message='conversion to ‘size_t’ {aka ‘long unsigned int’} from ‘int’ may change the sign of the result [-Wsign-conversion]', column='47')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='306', severity='warning', message='conversion to ‘unsigned int’ from ‘int’ may change the sign of the result [-Wsign-conversion]', column='89')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='522', severity='warning', message='conversion to ‘uint32_t’ {aka ‘unsigned int’} from ‘int32_t’ {aka ‘int’} may change the sign of the result [-Wsign-conversion]', column='99')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='570', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='85')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='570', severity='warning', message='useless cast to type ‘unsigned char’ [-Wuseless-cast]', column='66')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='571', severity='warning', message='conversion from ‘int’ to ‘unsigned char’ may change value [-Wconversion]', column='33')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='572', severity='warning', message='conversion from ‘int’ to ‘unsigned char’ may change value [-Wconversion]', column='33')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='605', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='85')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='605', severity='warning', message='useless cast to type ‘unsigned char’ [-Wuseless-cast]', column='66')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='606', severity='warning', message='conversion from ‘int’ to ‘unsigned char’ may change value [-Wconversion]', column='33')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='607', severity='warning', message='conversion from ‘int’ to ‘unsigned char’ may change value [-Wconversion]', column='33')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='640', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='85')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='640', severity='warning', message='useless cast to type ‘unsigned char’ [-Wuseless-cast]', column='66')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='641', severity='warning', message='conversion from ‘int’ to ‘unsigned char’ may change value [-Wconversion]', column='33')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/notification_originator.cpp', lineno='642', severity='warning', message='conversion from ‘int’ to ‘unsigned char’ may change value [-Wconversion]', column='33')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/request.cpp', lineno='159', severity='warning', message='conversion to ‘std::size_t’ {aka ‘long unsigned int’} from ‘sizetype’ may change the sign of the result [-Wsign-conversion]', column='28')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/request.cpp', lineno='160', severity='warning', message='conversion to ‘std::size_t’ {aka ‘long unsigned int’} from ‘sizetype’ may change the sign of the result [-Wsign-conversion]', column='28')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/request.cpp', lineno='823', severity='warning', message='conversion to ‘int’ from ‘uint32_t’ {aka ‘unsigned int’} may change the sign of the result [-Wsign-conversion]', column='62')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_target_mib.cpp', lineno='65', severity='warning', message='conversion to ‘int’ from ‘Snmp_pp::SmiUINT32’ {aka ‘unsigned int’} may change the sign of the result [-Wsign-conversion]', column='46')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_target_mib.cpp', lineno='67', severity='warning', message='conversion to ‘int’ from ‘Snmp_pp::SmiUINT32’ {aka ‘unsigned int’} may change the sign of the result [-Wsign-conversion]', column='16')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_target_mib.cpp', lineno='146', severity='warning', message='conversion to ‘int’ from ‘uint32_t’ {aka ‘unsigned int’} may change the sign of the result [-Wsign-conversion]', column='31')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='56', severity='warning', message='conversion to ‘unsigned int’ from ‘int’ may change the sign of the result [-Wsign-conversion]', column='16')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='57', severity='warning', message='conversion to ‘unsigned int’ from ‘int’ may change the sign of the result [-Wsign-conversion]', column='16')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='102', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='18')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='107', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='18')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='113', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='25')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='113', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='47')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='134', severity='warning', message='conversion to ‘unsigned int’ from ‘int’ may change the sign of the result [-Wsign-conversion]', column='35')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='134', severity='warning', message='conversion to ‘unsigned int’ from ‘int’ may change the sign of the result [-Wsign-conversion]', column='43')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='142', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='75')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='142', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='80')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='192', severity='warning', message='use of old-style cast to ‘const unsigned char*’ [-Wold-style-cast]', column='45')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='201', severity='warning', message='use of old-style cast to ‘const unsigned char*’ [-Wold-style-cast]', column='50')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='212', severity='warning', message='use of old-style cast to ‘const unsigned char*’ [-Wold-style-cast]', column='51')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='212', severity='warning', message='conversion from ‘long unsigned int’ to ‘uint32_t’ {aka ‘unsigned int’} may change value [-Wconversion]', column='66')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='220', severity='warning', message='use of old-style cast to ‘const unsigned char*’ [-Wold-style-cast]', column='48')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='220', severity='warning', message='conversion from ‘long unsigned int’ to ‘uint32_t’ {aka ‘unsigned int’} may change value [-Wconversion]', column='60')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='258', severity='warning', message='conversion to ‘int’ from ‘uint32_t’ {aka ‘unsigned int’} may change the sign of the result [-Wsign-conversion]', column='32')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='270', severity='warning', message='conversion to ‘char’ from ‘unsigned char’ may change the sign of the result [-Wsign-conversion]', column='25')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='332', severity='warning', message='use of old-style cast to ‘char*’ [-Wold-style-cast]', column='32')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='335', severity='warning', message='conversion to ‘int’ from ‘uint32_t’ {aka ‘unsigned int’} may change the sign of the result [-Wsign-conversion]', column='36')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='368', severity='warning', message='conversion to ‘int’ from ‘uint32_t’ {aka ‘unsigned int’} may change the sign of the result [-Wsign-conversion]', column='58')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='369', severity='warning', message='conversion to ‘std::size_t’ {aka ‘long unsigned int’} from ‘sizetype’ may change the sign of the result [-Wsign-conversion]', column='34')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='370', severity='warning', message='use of old-style cast to ‘char*’ [-Wold-style-cast]', column='61')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='370', severity='warning', message='conversion to ‘size_t’ {aka ‘long unsigned int’} from ‘int’ may change the sign of the result [-Wsign-conversion]', column='64')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='380', severity='warning', message='use of old-style cast to ‘int’ [-Wold-style-cast]', column='53')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='383', severity='warning', message='use of old-style cast to ‘int’ [-Wold-style-cast]', column='58')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='404', severity='warning', message='use of old-style cast to ‘int32_t’ {aka ‘int’} [-Wold-style-cast]', column='87')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='503', severity='warning', message='use of old-style cast to ‘int32_t’ {aka ‘int’} [-Wold-style-cast]', column='87')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='540', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='76')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='546', severity='warning', message='conversion to ‘int’ from ‘unsigned int’ may change the sign of the result [-Wsign-conversion]', column='84')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='679', severity='warning', message='use of old-style cast to ‘int’ [-Wold-style-cast]', column='15')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='679', severity='warning', message='use of old-style cast to ‘int’ [-Wold-style-cast]', column='34')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='861', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='53')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='862', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='46')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='863', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='31')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='864', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='31')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='865', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='31')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='866', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='31')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='867', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='31')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='868', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='27')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='895', severity='warning', message='conversion from ‘long int’ to ‘unsigned int’ may change value [-Wconversion]', column='31')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='898', severity='warning', message='unsigned conversion from ‘int’ to ‘unsigned int’ changes the value of ‘-1’ [-Wsign-conversion]', column='62')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='898', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='94')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/snmp_textual_conventions.cpp', lineno='899', severity='warning', message='use of old-style cast to ‘unsigned char’ [-Wold-style-cast]', column='44')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/system_group.cpp', lineno='70', severity='warning', message='conversion from ‘__time_t’ {aka ‘long int’} to ‘uint32_t’ {aka ‘unsigned int’} may change value [-Wconversion]', column='9')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/system_group.cpp', lineno='156', severity='warning', message='conversion to ‘uint32_t’ {aka ‘unsigned int’} from ‘int’ may change the sign of the result [-Wsign-conversion]', column='48')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/threads.cpp', lineno='269', severity='warning', message='use of old-style cast to ‘time_t’ {aka ‘long int’} [-Wold-style-cast]', column='26')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/threads.cpp', lineno='269', severity='warning', message='useless cast to type ‘time_t’ {aka ‘long int’} [-Wuseless-cast]', column='18')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/threads.cpp', lineno='270', severity='warning', message='conversion from ‘__syscall_slong_t’ {aka ‘long int’} to ‘int’ may change value [-Wconversion]', column='45')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/threads.cpp', lineno='511', severity='warning', message='use of old-style cast to ‘time_t’ {aka ‘long int’} [-Wold-style-cast]', column='26')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/threads.cpp', lineno='511', severity='warning', message='useless cast to type ‘time_t’ {aka ‘long int’} [-Wuseless-cast]', column='18')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/threads.cpp', lineno='512', severity='warning', message='conversion from ‘__syscall_slong_t’ {aka ‘long int’} to ‘int’ may change value [-Wconversion]', column='45')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/threads.cpp', lineno='778', severity='warning', message='use of old-style cast to ‘class Agentpp::Thread*’ [-Wold-style-cast]', column='29')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/threads.cpp', lineno='837', severity='warning', message='use of old-style cast to ‘class Agentpp::Runnable*’ [-Wold-style-cast]', column='28')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/threads.cpp', lineno='944', severity='warning', message='conversion to ‘size_t’ {aka ‘long unsigned int’} from ‘long int’ may change the sign of the result [-Wsign-conversion]', column='42')
WarningErrorEntry(path='/home/klein_cl/Workspace/cpp/agent_pp/src/threads.cpp', lineno='1008', severity='warning', message='use of old-style cast to ‘int’ [-Wold-style-cast]', column='31')
